run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
17/08/2024 14:54,202406,HEATHROW,QATAR,DOHA HAMAD,BRITISH AIRWAYS PLC,S,120,0,0,17.500000,26.666667,21.666667,18.333333,9.166667,5.000000,0.833333,0.833333,0.000000,0.000000,0.000000,17.741667,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,QATAR,DOHA HAMAD,QATAR AIRWAYS,S,418,0,0,5.023923,19.617225,38.516746,18.660287,11.961722,4.545455,1.674641,0.000000,0.000000,0.000000,0.000000,18.188995,402,81.592040,8.756219
17/08/2024 14:54,202406,HEATHROW,SAUDI ARABIA,JEDDAH,SAUDI ARABIAN AIRLINES,S,129,0,0,10.077519,36.434109,27.906977,11.627907,10.077519,3.100775,0.000000,0.775194,0.000000,0.000000,0.000000,12.635659,67,63.855422,15.507463
17/08/2024 14:54,202406,HEATHROW,SAUDI ARABIA,NEOM BAY,SAUDI ARABIAN AIRLINES,S,9,0,0,11.111111,33.333333,11.111111,11.111111,22.222222,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,21.222222,8,50.000000,32.625000
17/08/2024 14:54,202406,HEATHROW,SAUDI ARABIA,RIYADH,BRITISH AIRWAYS PLC,S,60,0,0,11.666667,30.000000,33.333333,8.333333,8.333333,5.000000,0.000000,3.333333,0.000000,0.000000,0.000000,20.533333,60,65.000000,21.633333
17/08/2024 14:54,202406,HEATHROW,SAUDI ARABIA,RIYADH,SAUDI ARABIAN AIRLINES,S,176,0,0,15.340909,27.840909,33.522727,13.068182,6.250000,3.977273,0.000000,0.000000,0.000000,0.000000,0.000000,11.045455,178,83.707865,8.780899
17/08/2024 14:54,202406,HEATHROW,UNITED ARAB EMIRATES,ABU DHABI INTERNATIONAL,BRITISH AIRWAYS PLC,S,58,0,2,31.666667,30.000000,16.666667,11.666667,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,3.333333,7.293103,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,UNITED ARAB EMIRATES,ABU DHABI INTERNATIONAL,ETIHAD AIRWAYS,S,240,0,0,5.416667,27.083333,39.583333,17.083333,5.000000,3.333333,1.250000,0.416667,0.833333,0.000000,0.000000,19.758333,238,84.937238,7.373950
17/08/2024 14:54,202406,HEATHROW,UNITED ARAB EMIRATES,DUBAI,BRITISH AIRWAYS PLC,S,145,0,0,20.000000,36.551724,24.827586,7.586207,4.137931,5.517241,0.000000,1.379310,0.000000,0.000000,0.000000,12.344828,153,63.522013,16.117647
17/08/2024 14:54,202406,HEATHROW,UNITED ARAB EMIRATES,DUBAI,EMIRATES,S,420,0,0,3.809524,18.809524,42.142857,19.285714,12.380952,2.857143,0.476190,0.238095,0.000000,0.000000,0.000000,15.752381,359,76.601671,10.328691
17/08/2024 14:54,202406,HEATHROW,ISRAEL,TEL AVIV,BRITISH AIRWAYS PLC,S,42,0,0,4.761905,2.380952,45.238095,14.285714,9.523810,16.666667,2.380952,4.761905,0.000000,0.000000,0.000000,38.047619,120,63.333333,20.083333
17/08/2024 14:54,202406,HEATHROW,ISRAEL,TEL AVIV,EL AL,S,107,0,0,6.542056,17.757009,34.579439,18.691589,15.887850,6.542056,0.000000,0.000000,0.000000,0.000000,0.000000,19.224299,93,56.842105,18.397849
17/08/2024 14:54,202406,HEATHROW,ISRAEL,TEL AVIV,VIRGIN ATLANTIC AIRWAYS LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97,53.608247,23.402062
17/08/2024 14:54,202406,HEATHROW,ISRAEL,TEL AVIV,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23,60.869565,16.565217
17/08/2024 14:54,202406,HEATHROW,JORDAN,AMMAN,BRITISH AIRWAYS PLC,S,35,0,0,20.000000,20.000000,28.571429,5.714286,8.571429,17.142857,0.000000,0.000000,0.000000,0.000000,0.000000,19.885714,60,56.666667,27.200000
17/08/2024 14:54,202406,HEATHROW,JORDAN,AMMAN,ROYAL JORDANIAN,S,61,0,0,18.032787,27.868852,27.868852,14.754098,11.475410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.590164,64,85.937500,7.531250
17/08/2024 14:54,202406,HEATHROW,LEBANON,BEIRUT,MIDDLE EAST AIRLINES (AIR LIBAN S A L),S,120,0,0,3.333333,16.666667,37.500000,22.500000,15.833333,3.333333,0.833333,0.000000,0.000000,0.000000,0.000000,18.725000,120,80.833333,10.416667
17/08/2024 14:54,202406,HEATHROW,ALGERIA,ALGIERS,AIR ALGERIE,S,44,0,0,9.090909,13.636364,31.818182,20.454545,18.181818,6.818182,0.000000,0.000000,0.000000,0.000000,0.000000,21.750000,48,72.916667,13.250000
17/08/2024 14:54,202406,HEATHROW,ALGERIA,ALGIERS,BRITISH AIRWAYS PLC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51,32.692308,44.490196
17/08/2024 14:54,202406,HEATHROW,EGYPT,CAIRO,BRITISH AIRWAYS PLC,S,114,0,0,8.771930,21.929825,26.315789,21.052632,15.789474,6.140351,0.000000,0.000000,0.000000,0.000000,0.000000,17.894737,120,46.666667,30.000000
17/08/2024 14:54,202406,HEATHROW,EGYPT,CAIRO,EGYPT AIR,S,180,0,0,1.666667,5.555556,30.555556,21.111111,28.888889,10.000000,0.555556,0.555556,1.111111,0.000000,0.000000,33.033333,120,59.166667,19.466667
17/08/2024 14:54,202406,HEATHROW,MOROCCO,CASABLANCA MOHAMED V,ROYAL AIR MAROC,S,72,0,2,1.351351,17.567568,52.702703,14.864865,6.756757,4.054054,0.000000,0.000000,0.000000,0.000000,2.702703,13.500000,74,57.894737,27.837838
17/08/2024 14:54,202406,HEATHROW,MOROCCO,MARRAKESH,BRITISH AIRWAYS PLC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,78.571429,6.500000
17/08/2024 14:54,202406,HEATHROW,TUNISIA,TUNIS,TUNISAIR,S,8,0,0,0.000000,0.000000,25.000000,37.500000,12.500000,12.500000,12.500000,0.000000,0.000000,0.000000,0.000000,46.000000,16,12.500000,51.875000
17/08/2024 14:54,202406,HEATHROW,ARGENTINA,BUENOS AIRES,BRITISH AIRWAYS PLC,S,60,0,0,16.666667,30.000000,31.666667,15.000000,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.500000,43,86.046512,8.441860
17/08/2024 14:54,202406,HEATHROW,BRAZIL,RIO DE JANEIRO (GALEAO),BRITISH AIRWAYS PLC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33,51.515152,35.000000
17/08/2024 14:54,202406,HEATHROW,BRAZIL,SAO PAULO (GUARULHOS),BRITISH AIRWAYS PLC,S,60,0,0,21.666667,28.333333,38.333333,3.333333,6.666667,0.000000,0.000000,1.666667,0.000000,0.000000,0.000000,8.500000,60,78.333333,9.283333
17/08/2024 14:54,202406,HEATHROW,BRAZIL,SAO PAULO (GUARULHOS),TAM LINHAS AEREAS,S,60,0,0,8.333333,38.333333,35.000000,11.666667,3.333333,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,8.783333,60,70.000000,11.583333
17/08/2024 14:54,202406,HEATHROW,CHILE,SANTIAGO DE CHILE,BRITISH AIRWAYS PLC,S,34,0,0,2.941176,44.117647,32.352941,5.882353,5.882353,2.941176,0.000000,0.000000,5.882353,0.000000,0.000000,64.235294,34,76.470588,55.176471
17/08/2024 14:54,202406,HEATHROW,COLOMBIA,BOGOTA,AVIANCA COLOMBIA,S,60,0,0,0.000000,28.333333,48.333333,6.666667,6.666667,6.666667,3.333333,0.000000,0.000000,0.000000,0.000000,16.716667,60,79.365079,56.266667
17/08/2024 14:54,202406,HEATHROW,REPUBLIC OF SOUTH AFRICA,CAPE TOWN,BRITISH AIRWAYS PLC,S,60,0,1,26.229508,34.426230,22.950820,9.836066,3.278689,0.000000,0.000000,0.000000,1.639344,0.000000,1.639344,38.783333,60,80.645161,7.533333
17/08/2024 14:54,202406,HEATHROW,REPUBLIC OF SOUTH AFRICA,JOHANNESBURG,BRITISH AIRWAYS PLC,S,119,0,0,22.689076,22.689076,29.411765,9.243697,3.361345,5.042017,3.361345,0.000000,4.201681,0.000000,0.000000,47.941176,120,48.333333,68.666667
17/08/2024 14:54,202406,HEATHROW,REPUBLIC OF SOUTH AFRICA,JOHANNESBURG,VIRGIN ATLANTIC AIRWAYS LTD,S,59,0,1,21.666667,41.666667,20.000000,13.333333,0.000000,1.666667,0.000000,0.000000,0.000000,0.000000,1.666667,5.542373,60,85.483871,6.050000
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,ABERDEEN,BRITISH AIRWAYS PLC,S,354,0,2,2.808989,27.808989,36.797753,14.044944,11.235955,5.898876,0.561798,0.280899,0.000000,0.000000,0.561798,16.389831,255,52.222222,29.282353
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),BRITISH AIRWAYS PLC,S,352,0,4,1.685393,35.955056,31.460674,13.483146,11.235955,3.932584,0.842697,0.280899,0.000000,0.000000,1.123596,14.872159,325,58.430233,20.867692
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,DUNDEE,LOGANAIR LTD,S,54,0,4,3.448276,48.275862,34.482759,3.448276,1.724138,1.724138,0.000000,0.000000,0.000000,0.000000,6.896552,5.388889,59,70.000000,23.711864
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,EDINBURGH,BRITISH AIRWAYS PLC,S,672,0,22,1.585014,21.325648,35.158501,16.426513,14.553314,6.340058,1.152738,0.144092,0.144092,0.000000,3.170029,21.468750,595,42.745710,28.280672
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,EDINBURGH,DELTA AIRLINES,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,226.000000,1,0.000000,158.000000
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,GLASGOW,BRITISH AIRWAYS PLC,S,497,0,6,3.180915,27.236581,34.990060,14.910537,11.928429,5.765408,0.795229,0.000000,0.000000,0.000000,1.192843,16.772636,460,53.012048,25.028261
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,INVERNESS,BRITISH AIRWAYS PLC,S,114,0,1,0.000000,17.391304,45.217391,25.217391,9.565217,1.739130,0.000000,0.000000,0.000000,0.000000,0.869565,13.877193,114,51.666667,20.464912
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,ISLE OF MAN,LOGANAIR LTD,S,80,0,0,8.750000,25.000000,36.250000,16.250000,11.250000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,12.750000,60,60.000000,18.000000
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,JERSEY,BRITISH AIRWAYS PLC,S,236,0,6,1.652893,34.710744,31.818182,13.636364,11.157025,3.719008,0.826446,0.000000,0.000000,0.000000,2.479339,14.877119,238,62.295082,17.407563
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,13,0,0,7.692308,23.076923,46.153846,15.384615,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.230769,16,76.470588,9.937500
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,CITY OF DERRY (EGLINTON),LOGANAIR LTD,S,169,0,1,7.058824,35.882353,40.588235,9.411765,4.117647,1.176471,1.176471,0.000000,0.000000,0.000000,0.588235,8.479290,161,81.097561,15.664596
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,MANCHESTER,AIR FRANCE,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,MANCHESTER,BRITISH AIRWAYS PLC,S,342,0,12,1.694915,22.033898,35.593220,14.971751,14.406780,7.909605,0.000000,0.000000,0.000000,0.000000,3.389831,18.573099,282,57.333333,23.556738
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,NEWCASTLE,BRITISH AIRWAYS PLC,S,281,0,19,2.333333,25.000000,30.333333,16.333333,12.333333,5.333333,1.666667,0.333333,0.000000,0.000000,6.333333,20.174377,234,62.195122,19.829060
17/08/2024 14:54,202406,HEATHROW,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,15,0,0,0.000000,26.666667,66.666667,0.000000,0.000000,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,11.133333,18,61.111111,32.000000
17/08/2024 14:54,202406,HEATHROW,USA,ATLANTA,BRITISH AIRWAYS PLC,S,59,0,1,1.666667,8.333333,25.000000,18.333333,28.333333,16.666667,0.000000,0.000000,0.000000,0.000000,1.666667,31.423729,58,23.333333,41.068966
17/08/2024 14:54,202406,HEATHROW,USA,ATLANTA,DELTA AIRLINES,S,180,0,1,4.972376,37.569061,29.281768,13.259669,8.839779,3.867403,1.657459,0.000000,0.000000,0.000000,0.552486,14.988889,118,56.198347,22.669492
17/08/2024 14:54,202406,HEATHROW,USA,ATLANTA,VIRGIN ATLANTIC AIRWAYS LTD,S,60,0,0,3.333333,11.666667,38.333333,18.333333,20.000000,8.333333,0.000000,0.000000,0.000000,0.000000,0.000000,21.983333,59,69.491525,13.864407
17/08/2024 14:54,202406,HEATHROW,USA,ATLANTA,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,USA,AUSTIN (BERGSTROM),BRITISH AIRWAYS PLC,S,56,0,4,5.000000,18.333333,36.666667,15.000000,10.000000,6.666667,0.000000,0.000000,1.666667,0.000000,6.666667,38.625000,60,51.666667,37.433333
17/08/2024 14:54,202406,HEATHROW,USA,AUSTIN (BERGSTROM),VIRGIN ATLANTIC AIRWAYS LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34,54.285714,30.588235
17/08/2024 14:54,202406,HEATHROW,USA,BALTIMORE,BRITISH AIRWAYS PLC,S,52,0,8,1.666667,11.666667,33.333333,18.333333,16.666667,5.000000,0.000000,0.000000,0.000000,0.000000,13.333333,21.365385,31,22.500000,42.709677
17/08/2024 14:54,202406,HEATHROW,USA,BOSTON,AMERICAN AIRLINES,S,60,0,0,26.666667,45.000000,11.666667,3.333333,6.666667,5.000000,1.666667,0.000000,0.000000,0.000000,0.000000,11.016667,60,80.000000,7.900000
17/08/2024 14:54,202406,HEATHROW,USA,BOSTON,BRITISH AIRWAYS PLC,S,178,0,2,5.555556,27.777778,30.555556,13.888889,12.777778,6.666667,0.555556,1.111111,0.000000,0.000000,1.111111,19.528090,172,52.747253,32.162791
17/08/2024 14:54,202406,HEATHROW,USA,BOSTON,DELTA AIRLINES,S,55,0,6,16.393443,42.622951,19.672131,6.557377,0.000000,4.918033,0.000000,0.000000,0.000000,0.000000,9.836066,7.890909,56,63.934426,32.142857
17/08/2024 14:54,202406,HEATHROW,USA,BOSTON,JETBLUE AIRWAYS CORPORATION,S,60,0,0,0.000000,71.666667,21.666667,5.000000,1.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.600000,60,85.000000,7.666667
17/08/2024 14:54,202406,HEATHROW,USA,BOSTON,UNITED AIRLINES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55,38.333333,40.163636
17/08/2024 14:54,202406,HEATHROW,USA,BOSTON,VIRGIN ATLANTIC AIRWAYS LTD,S,120,0,1,16.528926,24.793388,32.231405,17.355372,2.479339,4.958678,0.000000,0.000000,0.826446,0.000000,0.826446,22.616667,60,75.000000,13.783333
17/08/2024 14:54,202406,HEATHROW,USA,CHARLOTTE,AMERICAN AIRLINES,S,180,0,1,4.972376,34.254144,28.176796,12.707182,11.049724,3.314917,0.000000,2.209945,2.762431,0.000000,0.552486,49.783333,180,72.222222,21.894444
17/08/2024 14:54,202406,HEATHROW,USA,CHICAGO (O'HARE),AMERICAN AIRLINES,S,234,0,9,13.580247,28.806584,17.695473,10.288066,8.641975,9.053498,2.880658,2.880658,2.469136,0.000000,3.703704,51.666667,240,66.115702,48.362500
17/08/2024 14:54,202406,HEATHROW,USA,CHICAGO (O'HARE),BRITISH AIRWAYS PLC,S,169,0,12,4.419890,13.812155,34.806630,10.497238,13.812155,9.944751,3.314917,2.209945,0.552486,0.000000,6.629834,35.053254,113,24.369748,44.212389
17/08/2024 14:54,202406,HEATHROW,USA,CHICAGO (O'HARE),ROYAL JORDANIAN,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,USA,CHICAGO (O'HARE),UNITED AIRLINES,S,178,0,2,12.777778,36.666667,27.777778,8.888889,3.333333,5.555556,1.111111,2.777778,0.000000,0.000000,1.111111,18.898876,117,62.500000,20.162393
17/08/2024 14:54,202406,HEATHROW,USA,CINCINNATI,BRITISH AIRWAYS PLC,S,42,0,2,2.272727,20.454545,27.272727,25.000000,15.909091,2.272727,2.272727,0.000000,0.000000,0.000000,4.545455,20.928571,37,21.621622,53.189189
17/08/2024 14:54,202406,HEATHROW,USA,DALLAS/FORT WORTH,AMERICAN AIRLINES,S,240,0,3,13.991770,32.098765,25.102881,8.230453,6.584362,7.818930,0.823045,1.646091,2.469136,0.000000,1.234568,46.362500,240,69.834711,18.845833
17/08/2024 14:54,202406,HEATHROW,USA,DALLAS/FORT WORTH,BRITISH AIRWAYS PLC,S,57,0,3,1.666667,13.333333,36.666667,21.666667,6.666667,5.000000,5.000000,5.000000,0.000000,0.000000,5.000000,34.298246,58,16.666667,42.465517
17/08/2024 14:54,202406,HEATHROW,USA,DENVER INTERNATIONAL,BRITISH AIRWAYS PLC,S,60,0,0,8.333333,21.666667,46.666667,8.333333,10.000000,3.333333,1.666667,0.000000,0.000000,0.000000,0.000000,14.750000,60,30.000000,29.516667
17/08/2024 14:54,202406,HEATHROW,USA,DENVER INTERNATIONAL,UNITED AIRLINES,S,120,0,0,18.333333,31.666667,35.833333,3.333333,5.000000,3.333333,0.000000,2.500000,0.000000,0.000000,0.000000,14.258333,118,68.067227,20.364407
17/08/2024 14:54,202406,HEATHROW,USA,DETROIT,DELTA AIRLINES,S,60,0,0,26.666667,30.000000,23.333333,10.000000,3.333333,3.333333,1.666667,1.666667,0.000000,0.000000,0.000000,15.116667,99,76.470588,13.989899
17/08/2024 14:54,202406,HEATHROW,USA,HOUSTON,BRITISH AIRWAYS PLC,S,112,0,7,6.722689,16.806723,31.932773,14.285714,11.764706,10.084034,2.521008,0.000000,0.000000,0.000000,5.882353,24.125000,120,35.000000,32.733333
17/08/2024 14:54,202406,HEATHROW,USA,HOUSTON,SINGAPORE AIRLINES,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,USA,HOUSTON,UNITED AIRLINES,S,120,0,0,3.333333,19.166667,35.000000,15.833333,12.500000,10.833333,0.833333,2.500000,0.000000,0.000000,0.000000,26.775000,114,50.847458,30.078947
17/08/2024 14:54,202406,HEATHROW,USA,LAS VEGAS,BRITISH AIRWAYS PLC,S,60,0,0,18.333333,13.333333,33.333333,10.000000,20.000000,3.333333,1.666667,0.000000,0.000000,0.000000,0.000000,17.500000,60,50.000000,28.316667
17/08/2024 14:54,202406,HEATHROW,USA,LAS VEGAS,VIRGIN ATLANTIC AIRWAYS LTD,S,60,0,0,20.000000,25.000000,35.000000,8.333333,1.666667,6.666667,3.333333,0.000000,0.000000,0.000000,0.000000,14.500000,60,76.666667,17.000000
17/08/2024 14:54,202406,HEATHROW,USA,LOS ANGELES INTERNATIONAL,AMERICAN AIRLINES,S,180,0,3,27.868852,33.879781,18.579235,4.918033,3.278689,3.278689,2.732240,0.000000,3.825137,0.000000,1.639344,56.755556,179,84.357542,33.553073
17/08/2024 14:54,202406,HEATHROW,USA,LOS ANGELES INTERNATIONAL,BRITISH AIRWAYS PLC,S,176,0,4,8.333333,20.555556,33.333333,12.222222,11.666667,8.333333,2.777778,0.000000,0.555556,0.000000,2.222222,28.875000,176,52.222222,22.431818
17/08/2024 14:54,202406,HEATHROW,USA,LOS ANGELES INTERNATIONAL,DELTA AIRLINES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60,41.666667,40.483333
17/08/2024 14:54,202406,HEATHROW,USA,LOS ANGELES INTERNATIONAL,UNITED AIRLINES,S,120,0,0,12.500000,40.833333,27.500000,7.500000,5.000000,4.166667,0.833333,1.666667,0.000000,0.000000,0.000000,13.483333,117,76.470588,22.358974
17/08/2024 14:54,202406,HEATHROW,USA,LOS ANGELES INTERNATIONAL,VIRGIN ATLANTIC AIRWAYS LTD,S,176,0,4,13.888889,21.666667,30.000000,10.555556,12.777778,6.111111,2.222222,0.555556,0.000000,0.000000,2.222222,18.602273,178,67.597765,18.410112
17/08/2024 14:54,202406,HEATHROW,USA,MIAMI INTERNATIONAL,AMERICAN AIRLINES,S,120,0,0,7.500000,31.666667,28.333333,13.333333,9.166667,5.833333,1.666667,1.666667,0.833333,0.000000,0.000000,29.525000,120,79.166667,22.616667
17/08/2024 14:54,202406,HEATHROW,USA,MIAMI INTERNATIONAL,BRITISH AIRWAYS PLC,S,56,0,6,6.451613,14.516129,33.870968,11.290323,9.677419,11.290323,1.612903,1.612903,0.000000,0.000000,9.677419,30.875000,52,22.580645,142.961538
17/08/2024 14:54,202406,HEATHROW,USA,MIAMI INTERNATIONAL,VIRGIN ATLANTIC AIRWAYS LTD,S,116,0,4,16.666667,21.666667,32.500000,13.333333,5.833333,4.166667,0.833333,1.666667,0.000000,0.000000,3.333333,16.948276,86,72.093023,19.534884
17/08/2024 14:54,202406,HEATHROW,USA,MINNEAPOLIS-ST PAUL,DELTA AIRLINES,S,60,0,1,29.508197,42.622951,8.196721,6.557377,3.278689,4.918033,1.639344,1.639344,0.000000,0.000000,1.639344,15.500000,60,68.333333,32.266667
17/08/2024 14:54,202406,HEATHROW,USA,NASHVILLE METROPOLITAN,BRITISH AIRWAYS PLC,S,60,0,0,0.000000,11.666667,31.666667,26.666667,23.333333,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,25.016667,45,45.652174,20.755556
17/08/2024 14:54,202406,HEATHROW,USA,NEW ORLEANS,BRITISH AIRWAYS PLC,S,42,0,1,6.976744,27.906977,20.930233,16.279070,18.604651,4.651163,0.000000,2.325581,0.000000,0.000000,2.325581,24.166667,42,38.636364,37.071429
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (JF KENNEDY),AMERICAN AIRLINES,S,237,1,3,19.502075,29.460581,31.120332,7.053942,3.734440,1.659751,2.904564,0.829876,2.074689,0.414938,1.244813,29.295359,241,75.918367,33.265560
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (JF KENNEDY),BRITISH AIRWAYS PLC,S,480,0,0,12.291667,27.291667,37.500000,15.208333,5.000000,2.291667,0.208333,0.208333,0.000000,0.000000,0.000000,10.250000,454,66.596195,16.843612
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (JF KENNEDY),DELTA AIRLINES,S,121,0,0,5.785124,34.710744,31.404959,10.743802,5.785124,6.611570,1.652893,3.305785,0.000000,0.000000,0.000000,21.958678,117,57.377049,26.863248
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (JF KENNEDY),JETBLUE AIRWAYS CORPORATION,S,120,0,0,9.166667,45.000000,32.500000,6.666667,5.833333,0.833333,0.000000,0.000000,0.000000,0.000000,0.000000,6.733333,120,83.333333,11.275000
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (JF KENNEDY),VIRGIN ATLANTIC AIRWAYS LTD,S,403,0,11,10.869565,22.705314,38.647343,12.560386,8.212560,2.173913,1.932367,0.241546,0.000000,0.000000,2.657005,14.320099,337,72.727273,16.821958
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (JF KENNEDY),VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,100.000000,9.750000
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (NEWARK),BRITISH AIRWAYS PLC,S,114,0,4,21.186441,22.033898,24.576271,11.864407,9.322034,4.237288,3.389831,0.000000,0.000000,0.000000,3.389831,16.578947,136,57.823129,25.000000
17/08/2024 14:54,202406,HEATHROW,USA,NEW YORK (NEWARK),UNITED AIRLINES,S,353,0,8,5.817175,34.072022,31.301939,8.310249,5.817175,6.648199,2.493075,2.216066,1.108033,0.000000,2.216066,30.467422,335,42.857143,49.797015
17/08/2024 14:54,202406,HEATHROW,USA,ORLANDO,BRITISH AIRWAYS PLC,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0,0.000000,0.000000
17/08/2024 14:54,202406,HEATHROW,USA,ORLANDO,VIRGIN ATLANTIC AIRWAYS LTD,S,120,0,0,12.500000,20.000000,32.500000,17.500000,7.500000,7.500000,2.500000,0.000000,0.000000,0.000000,0.000000,19.775000,86,59.302326,23.720930
17/08/2024 14:54,202406,HEATHROW,USA,ORLANDO,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,50.000000,23.375000
17/08/2024 14:54,202406,HEATHROW,USA,PHILADELPHIA INTERNATIONAL,AMERICAN AIRLINES,C,2,0,0,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
